latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.42355,5.533454,23.0,0,GMT,GMT

time,temperature_2m (°C),weather_code (wmo code),cloud_cover (%),precipitation (mm),wind_speed_10m (km/h),sunshine_duration (s)
2022-01-02T22:00,9.9,51,99,0.10,30.6,0.00
2022-01-02T23:00,9.6,51,32,0.10,28.6,0.00
2022-01-03T00:00,9.5,51,100,0.40,24.3,0.00
2022-01-03T01:00,8.9,51,52,0.10,25.3,0.00
2022-01-03T02:00,8.8,0,10,0.00,24.8,0.00
2022-01-03T03:00,8.4,1,20,0.00,24.6,0.00
2022-01-03T04:00,8.2,1,23,0.00,25.2,0.00
2022-01-03T05:00,8.2,1,21,0.00,24.3,0.00
2022-01-03T06:00,8.3,1,35,0.00,24.6,0.00
2022-01-03T07:00,8.4,3,100,0.00,24.8,0.00
2022-01-03T08:00,8.9,3,100,0.00,24.9,0.00
2022-01-03T09:00,9.3,3,100,0.00,24.9,0.00
2022-01-03T10:00,9.9,1,40,0.00,23.0,1583.81
2022-01-03T11:00,10.5,51,50,0.10,27.9,3600.00
2022-01-03T12:00,9.7,51,100,0.40,23.7,3600.00
2022-01-03T13:00,9.9,51,100,0.10,21.0,3600.00
2022-01-03T14:00,9.1,51,100,0.20,22.5,1079.61
2022-01-03T15:00,8.7,51,100,0.10,21.8,0.00
2022-01-03T16:00,8.4,3,100,0.00,19.0,0.00
2022-01-03T17:00,8.2,3,100,0.00,18.6,0.00
2022-01-03T18:00,8.3,3,100,0.00,16.9,0.00
2022-01-03T19:00,8.4,3,100,0.00,17.8,0.00
2022-01-03T20:00,8.2,51,100,0.10,16.9,0.00
2022-01-03T21:00,8.0,51,100,0.20,15.6,0.00
2022-01-03T22:00,7.8,51,100,0.10,13.2,0.00
2022-01-03T23:00,7.6,51,100,0.10,13.0,0.00
2022-01-04T00:00,8.0,51,100,0.10,16.1,0.00
2022-01-04T01:00,7.7,3,100,0.00,13.3,0.00
2022-01-04T02:00,7.4,3,100,0.00,10.7,0.00
2022-01-04T03:00,7.1,3,100,0.00,10.8,0.00
2022-01-04T04:00,6.7,3,100,0.00,10.5,0.00
2022-01-04T05:00,6.7,3,100,0.00,12.2,0.00
2022-01-04T06:00,6.7,51,100,0.10,12.3,0.00
2022-01-04T07:00,6.8,3,100,0.00,13.6,0.00
2022-01-04T08:00,6.5,51,100,0.10,14.3,0.00
2022-01-04T09:00,6.3,51,100,0.20,15.9,0.00
2022-01-04T10:00,6.5,53,100,0.50,14.9,0.00
2022-01-04T11:00,7.3,53,100,0.50,11.7,0.00
2022-01-04T12:00,7.1,53,100,0.70,15.0,0.00
2022-01-04T13:00,6.9,53,100,0.70,14.8,0.00
2022-01-04T14:00,7.2,51,100,0.10,12.0,0.00
2022-01-04T15:00,6.9,53,100,0.50,11.5,0.00
2022-01-04T16:00,6.3,51,100,0.10,8.1,0.00
2022-01-04T17:00,6.0,51,100,0.10,8.0,0.00
2022-01-04T18:00,5.9,3,99,0.00,7.0,0.00
2022-01-04T19:00,5.5,3,100,0.00,6.6,0.00
2022-01-04T20:00,5.2,3,100,0.00,10.4,0.00
2022-01-04T21:00,4.8,3,100,0.00,12.3,0.00
2022-01-04T22:00,4.4,3,100,0.00,13.1,0.00
2022-01-04T23:00,4.0,51,100,0.10,15.9,0.00
2022-01-05T00:00,3.2,3,98,0.00,14.1,0.00
2022-01-05T01:00,2.8,0,14,0.00,15.9,0.00
2022-01-05T02:00,2.0,0,2,0.00,16.6,0.00
2022-01-05T03:00,1.5,0,0,0.00,17.7,0.00
2022-01-05T04:00,1.2,0,2,0.00,18.0,0.00
2022-01-05T05:00,1.1,0,2,0.00,19.7,0.00
2022-01-05T06:00,1.3,0,8,0.00,21.4,0.00
2022-01-05T07:00,1.5,1,48,0.00,22.7,0.00
2022-01-05T08:00,2.3,3,100,0.00,23.1,0.00
2022-01-05T09:00,3.5,3,100,0.00,23.9,0.00
2022-01-05T10:00,4.2,71,100,0.80,25.6,0.00
2022-01-05T11:00,5.3,3,98,0.00,25.2,0.00
2022-01-05T12:00,5.1,73,97,1.60,27.1,1607.77
2022-01-05T13:00,5.4,73,97,1.60,23.1,3600.00
2022-01-05T14:00,5.7,2,53,0.00,27.5,2147.22
2022-01-05T15:00,5.4,2,50,0.00,24.1,3600.00
2022-01-05T16:00,5.0,2,55,0.00,23.9,0.00
2022-01-05T17:00,4.9,51,100,0.10,21.8,0.00
2022-01-05T18:00,4.7,53,77,0.80,20.2,0.00
2022-01-05T19:00,4.3,1,49,0.00,16.7,0.00
2022-01-05T20:00,4.3,51,21,0.20,14.9,0.00
2022-01-05T21:00,3.7,51,11,0.10,13.6,0.00
2022-01-05T22:00,3.3,0,10,0.00,12.5,0.00
2022-01-05T23:00,2.7,0,8,0.00,12.1,0.00
2022-01-06T00:00,2.8,0,11,0.00,13.2,0.00
2022-01-06T01:00,2.2,0,10,0.00,11.7,0.00
2022-01-06T02:00,1.9,0,10,0.00,11.7,0.00
2022-01-06T03:00,1.6,0,4,0.00,10.9,0.00
2022-01-06T04:00,1.3,0,0,0.00,10.1,0.00
2022-01-06T05:00,0.9,0,5,0.00,9.4,0.00
2022-01-06T06:00,0.4,0,5,0.00,8.3,0.00
2022-01-06T07:00,-0.0,0,0,0.00,7.6,0.00
2022-01-06T08:00,-0.5,0,0,0.00,7.2,0.00
2022-01-06T09:00,1.0,0,2,0.00,8.7,2148.20
2022-01-06T10:00,2.5,0,5,0.00,10.5,3600.00
2022-01-06T11:00,3.9,0,13,0.00,8.4,3600.00
2022-01-06T12:00,4.8,1,29,0.00,9.5,3600.00
2022-01-06T13:00,5.5,51,45,0.10,11.8,3600.00
2022-01-06T14:00,5.0,1,28,0.00,11.8,3600.00
2022-01-06T15:00,4.3,0,7,0.00,10.8,3600.00
2022-01-06T16:00,2.7,2,66,0.00,11.6,31.66
2022-01-06T17:00,2.1,1,28,0.00,12.8,0.00
2022-01-06T18:00,1.8,3,100,0.00,13.4,0.00
2022-01-06T19:00,2.0,3,100,0.00,16.0,0.00
2022-01-06T20:00,2.1,3,100,0.00,17.7,0.00
2022-01-06T21:00,2.2,3,100,0.00,19.5,0.00
2022-01-06T22:00,2.5,3,100,0.00,20.2,0.00
2022-01-06T23:00,2.9,3,100,0.00,21.5,0.00
2022-01-07T00:00,3.2,3,100,0.00,22.3,0.00
2022-01-07T01:00,3.2,51,100,0.10,23.6,0.00
2022-01-07T02:00,3.1,51,100,0.20,23.4,0.00
2022-01-07T03:00,3.3,51,100,0.10,24.2,0.00
2022-01-07T04:00,3.1,71,100,0.50,23.8,0.00
2022-01-07T05:00,3.3,51,100,0.20,23.2,0.00
2022-01-07T06:00,3.8,3,100,0.00,21.8,0.00
2022-01-07T07:00,4.0,53,100,0.90,20.6,0.00
2022-01-07T08:00,4.0,51,100,0.30,20.2,0.00
2022-01-07T09:00,4.0,3,100,0.00,19.9,0.00
2022-01-07T10:00,4.9,3,100,0.00,21.4,1656.53
2022-01-07T11:00,5.7,1,38,0.00,23.7,3600.00
2022-01-07T12:00,4.8,51,29,0.10,13.3,3600.00
2022-01-07T13:00,5.0,53,100,0.70,15.1,788.83
2022-01-07T14:00,4.9,51,100,0.10,25.0,1368.26
2022-01-07T15:00,4.4,3,97,0.00,19.1,0.00
2022-01-07T16:00,3.8,1,49,0.00,15.6,0.00
2022-01-07T17:00,2.8,0,1,0.00,16.0,0.00
2022-01-07T18:00,2.1,3,100,0.00,15.0,0.00
2022-01-07T19:00,1.7,3,100,0.00,13.5,0.00
2022-01-07T20:00,1.8,3,100,0.00,14.0,0.00
2022-01-07T21:00,1.8,3,100,0.00,12.5,0.00
2022-01-07T22:00,1.4,3,83,0.00,11.5,0.00
2022-01-07T23:00,1.0,1,34,0.00,10.8,0.00
2022-01-08T00:00,1.6,0,2,0.00,9.3,0.00
2022-01-08T01:00,0.8,71,3,0.40,9.0,0.00
2022-01-08T02:00,0.8,0,4,0.00,10.6,0.00
2022-01-08T03:00,0.5,0,6,0.00,12.4,0.00
2022-01-08T04:00,0.5,0,7,0.00,13.6,0.00
2022-01-08T05:00,0.3,1,23,0.00,12.7,0.00
2022-01-08T06:00,0.1,3,94,0.00,13.6,0.00
2022-01-08T07:00,-0.0,3,99,0.00,11.0,0.00
2022-01-08T08:00,0.2,3,100,0.00,11.8,0.00
2022-01-08T09:00,1.3,3,100,0.00,15.3,0.00
2022-01-08T10:00,2.1,3,100,0.00,16.7,0.00
2022-01-08T11:00,2.6,51,100,0.10,18.8,0.00
2022-01-08T12:00,2.6,51,100,0.10,20.4,0.00
2022-01-08T13:00,2.9,51,100,0.20,23.9,0.00
2022-01-08T14:00,2.8,51,100,0.40,24.9,0.00
2022-01-08T15:00,3.6,53,100,0.60,24.8,0.00
2022-01-08T16:00,4.3,51,100,0.30,26.4,0.00
2022-01-08T17:00,5.0,51,100,0.30,26.5,0.00
2022-01-08T18:00,5.5,53,100,0.50,26.4,0.00
2022-01-08T19:00,5.9,51,100,0.40,26.3,0.00
2022-01-08T20:00,6.1,51,100,0.30,24.4,0.00
2022-01-08T21:00,6.0,53,100,0.80,21.0,0.00
2022-01-08T22:00,6.0,53,100,0.50,20.2,0.00
2022-01-08T23:00,6.5,53,100,0.70,18.0,0.00
2022-01-09T00:00,5.8,61,100,2.20,17.2,0.00
2022-01-09T01:00,6.3,61,100,2.00,27.6,0.00
2022-01-09T02:00,6.3,61,100,2.00,27.1,0.00
2022-01-09T03:00,5.5,51,100,0.40,27.1,0.00
2022-01-09T04:00,5.1,51,100,0.10,25.4,0.00
2022-01-09T05:00,4.9,3,100,0.00,23.1,0.00
2022-01-09T06:00,4.6,3,100,0.00,23.1,0.00
2022-01-09T07:00,4.3,3,100,0.00,22.1,0.00
2022-01-09T08:00,3.7,3,100,0.00,19.4,0.00
2022-01-09T09:00,4.2,51,100,0.10,18.6,0.00
2022-01-09T10:00,5.0,3,99,0.00,17.4,140.47
2022-01-09T11:00,5.5,51,32,0.20,18.8,3600.00
2022-01-09T12:00,5.5,2,51,0.00,13.9,3600.00
2022-01-09T13:00,5.8,51,100,0.10,15.4,3600.00
2022-01-09T14:00,5.7,51,100,0.10,14.0,0.00
2022-01-09T15:00,5.0,51,33,0.20,13.6,776.20
2022-01-09T16:00,3.7,1,30,0.00,10.5,57.69
2022-01-09T17:00,3.1,1,20,0.00,10.6,0.00
2022-01-09T18:00,2.5,0,6,0.00,9.8,0.00
2022-01-09T19:00,1.9,0,4,0.00,9.7,0.00
2022-01-09T20:00,1.5,1,20,0.00,8.8,0.00
2022-01-09T21:00,1.1,0,0,0.00,8.0,0.00
2022-01-09T22:00,0.7,0,6,0.00,7.7,0.00
2022-01-09T23:00,-0.1,0,1,0.00,6.9,0.00
2022-01-10T00:00,0.1,0,0,0.00,7.1,0.00
2022-01-10T01:00,-1.6,0,0,0.00,7.7,0.00
2022-01-10T02:00,-1.6,0,0,0.00,6.2,0.00
2022-01-10T03:00,-1.5,0,1,0.00,6.2,0.00
2022-01-10T04:00,-1.4,0,4,0.00,6.4,0.00
2022-01-10T05:00,-1.7,0,7,0.00,6.1,0.00
2022-01-10T06:00,-1.8,0,0,0.00,6.1,0.00
2022-01-10T07:00,-2.4,0,0,0.00,7.5,0.00
2022-01-10T08:00,-2.2,0,0,0.00,5.8,0.00
2022-01-10T09:00,-0.4,0,2,0.00,9.0,2306.95
2022-01-10T10:00,0.9,2,56,0.00,6.4,3600.00
2022-01-10T11:00,2.0,2,58,0.00,7.7,3600.00
2022-01-10T12:00,3.5,3,100,0.00,7.1,3600.00
2022-01-10T13:00,3.9,1,22,0.00,7.7,3600.00
2022-01-10T14:00,3.6,1,25,0.00,7.1,3600.00
2022-01-10T15:00,2.7,2,76,0.00,6.0,3600.00
2022-01-10T16:00,1.0,3,100,0.00,5.8,62.74
2022-01-10T17:00,1.1,3,100,0.00,6.1,0.00
2022-01-10T18:00,-0.0,1,38,0.00,6.9,0.00
2022-01-10T19:00,-0.8,0,1,0.00,7.3,0.00
2022-01-10T20:00,-2.4,0,0,0.00,9.1,0.00
2022-01-10T21:00,-1.8,0,8,0.00,6.6,0.00
2022-01-10T22:00,-2.2,1,44,0.00,6.8,0.00
2022-01-10T23:00,-2.4,2,76,0.00,6.2,0.00
2022-01-11T00:00,-2.3,3,100,0.00,6.6,0.00
2022-01-11T01:00,-2.2,3,100,0.00,6.2,0.00
2022-01-11T02:00,-1.9,3,100,0.00,7.6,0.00
2022-01-11T03:00,-2.1,3,100,0.00,7.6,0.00
2022-01-11T04:00,-1.9,3,100,0.00,8.9,0.00
2022-01-11T05:00,-1.8,3,100,0.00,8.2,0.00
2022-01-11T06:00,-1.6,3,100,0.00,9.3,0.00
2022-01-11T07:00,-1.4,3,100,0.00,8.7,0.00
2022-01-11T08:00,-1.6,3,100,0.00,7.6,0.00
2022-01-11T09:00,-0.6,3,99,0.00,8.6,615.59
2022-01-11T10:00,0.7,3,88,0.00,8.8,3600.00
2022-01-11T11:00,2.1,3,100,0.00,8.5,3600.00
2022-01-11T12:00,3.7,3,97,0.00,9.4,3600.00
2022-01-11T13:00,4.5,3,90,0.00,8.3,3600.00
2022-01-11T14:00,4.7,3,87,0.00,7.9,3600.00
2022-01-11T15:00,3.7,3,97,0.00,7.7,3600.00
2022-01-11T16:00,1.9,3,99,0.00,7.6,0.00
2022-01-11T17:00,0.7,3,100,0.00,6.8,0.00
2022-01-11T18:00,1.7,3,100,0.00,8.0,0.00
2022-01-11T19:00,1.5,2,54,0.00,8.4,0.00
2022-01-11T20:00,0.2,3,95,0.00,8.2,0.00
2022-01-11T21:00,-0.1,3,95,0.00,7.8,0.00
2022-01-11T22:00,-0.2,3,100,0.00,7.9,0.00
2022-01-11T23:00,0.9,3,100,0.00,9.3,0.00
2022-01-12T00:00,1.2,3,100,0.00,8.9,0.00
2022-01-12T01:00,1.4,3,100,0.00,9.2,0.00
2022-01-12T02:00,1.5,51,100,0.20,8.5,0.00
2022-01-12T03:00,1.5,51,100,0.10,8.5,0.00
2022-01-12T04:00,1.6,3,100,0.00,6.9,0.00
2022-01-12T05:00,1.7,51,100,0.10,10.1,0.00
2022-01-12T06:00,1.9,51,100,0.10,9.7,0.00
2022-01-12T07:00,2.2,3,100,0.00,7.2,0.00
2022-01-12T08:00,2.4,3,100,0.00,5.2,0.00
2022-01-12T09:00,2.9,3,100,0.00,5.1,0.00
2022-01-12T10:00,3.8,3,100,0.00,3.8,0.00
2022-01-12T11:00,4.9,3,100,0.00,3.7,170.65
2022-01-12T12:00,4.3,3,100,0.00,4.4,172.07
2022-01-12T13:00,4.6,3,100,0.00,1.5,1307.18
2022-01-12T14:00,4.7,3,84,0.00,3.4,3365.89
2022-01-12T15:00,4.3,3,96,0.00,3.0,1618.71
2022-01-12T16:00,2.9,3,95,0.00,4.7,0.00
2022-01-12T17:00,1.9,3,100,0.00,7.2,0.00
2022-01-12T18:00,1.6,3,86,0.00,5.8,0.00
2022-01-12T19:00,1.7,1,44,0.00,5.6,0.00
2022-01-12T20:00,0.9,2,75,0.00,5.9,0.00
2022-01-12T21:00,0.9,2,53,0.00,7.0,0.00
2022-01-12T22:00,0.4,0,3,0.00,7.4,0.00
2022-01-12T23:00,0.3,0,4,0.00,9.2,0.00
2022-01-13T00:00,0.0,0,7,0.00,9.4,0.00
2022-01-13T01:00,0.2,0,1,0.00,8.6,0.00
2022-01-13T02:00,0.1,0,0,0.00,8.2,0.00
2022-01-13T03:00,-0.1,0,11,0.00,8.4,0.00
2022-01-13T04:00,-0.2,0,0,0.00,9.2,0.00
2022-01-13T05:00,-0.4,0,6,0.00,8.2,0.00
2022-01-13T06:00,-0.5,1,30,0.00,8.7,0.00
2022-01-13T07:00,-0.5,0,8,0.00,9.2,0.00
2022-01-13T08:00,-0.4,0,4,0.00,9.5,0.00
2022-01-13T09:00,0.7,0,2,0.00,10.6,2461.26
2022-01-13T10:00,1.9,0,8,0.00,8.4,3600.00
2022-01-13T11:00,3.1,1,20,0.00,8.2,3600.00
2022-01-13T12:00,4.0,3,81,0.00,11.0,3600.00
2022-01-13T13:00,4.6,3,100,0.00,9.6,3600.00
2022-01-13T14:00,4.5,3,100,0.00,10.4,2148.88
2022-01-13T15:00,4.0,3,100,0.00,9.8,363.73
2022-01-13T16:00,3.2,3,100,0.00,7.6,0.00
2022-01-13T17:00,3.2,3,100,0.00,7.7,0.00
2022-01-13T18:00,2.9,3,100,0.00,7.8,0.00
2022-01-13T19:00,2.5,3,100,0.00,8.7,0.00
2022-01-13T20:00,2.3,3,100,0.00,9.2,0.00
2022-01-13T21:00,2.1,3,100,0.00,9.9,0.00
2022-01-13T22:00,2.0,3,100,0.00,10.7,0.00
2022-01-13T23:00,1.9,3,100,0.00,11.4,0.00
2022-01-14T00:00,1.1,0,0,0.00,9.4,0.00
2022-01-14T01:00,1.0,0,0,0.00,9.4,0.00
2022-01-14T02:00,0.9,0,0,0.00,9.7,0.00
2022-01-14T03:00,0.8,0,0,0.00,9.7,0.00
2022-01-14T04:00,0.7,0,0,0.00,9.8,0.00
2022-01-14T05:00,0.6,0,0,0.00,9.7,0.00
2022-01-14T06:00,0.4,0,0,0.00,9.3,0.00
2022-01-14T07:00,0.1,0,0,0.00,8.9,0.00
2022-01-14T08:00,0.1,0,0,0.00,10.3,0.00
2022-01-14T09:00,1.4,0,0,0.00,11.6,2518.86
2022-01-14T10:00,3.1,0,0,0.00,9.9,3600.00
2022-01-14T11:00,4.7,0,0,0.00,6.6,3600.00
2022-01-14T12:00,4.7,0,6,0.00,4.7,3600.00
2022-01-14T13:00,5.3,3,100,0.00,5.6,2917.79
2022-01-14T14:00,5.4,3,100,0.00,4.7,837.97
2022-01-14T15:00,5.1,3,100,0.00,3.5,0.00
2022-01-14T16:00,4.4,3,100,0.00,3.4,0.00
2022-01-14T17:00,4.0,3,100,0.00,2.7,0.00
2022-01-14T18:00,3.3,3,100,0.00,4.0,0.00
2022-01-14T19:00,3.3,3,100,0.00,3.6,0.00
2022-01-14T20:00,2.7,3,100,0.00,3.6,0.00
2022-01-14T21:00,3.1,3,100,0.00,4.7,0.00
2022-01-14T22:00,2.9,3,100,0.00,4.1,0.00
2022-01-14T23:00,2.9,3,100,0.00,4.1,0.00
2022-01-15T00:00,2.7,3,100,0.00,3.6,0.00
2022-01-15T01:00,2.4,3,100,0.00,3.3,0.00
2022-01-15T02:00,2.6,3,100,0.00,4.1,0.00
2022-01-15T03:00,2.4,3,100,0.00,6.8,0.00
2022-01-15T04:00,2.3,3,100,0.00,8.4,0.00
2022-01-15T05:00,2.1,3,100,0.00,9.0,0.00
2022-01-15T06:00,1.5,3,80,0.00,11.3,0.00
2022-01-15T07:00,1.2,3,90,0.00,10.9,0.00
2022-01-15T08:00,0.9,3,100,0.00,10.5,0.00
2022-01-15T09:00,1.1,3,100,0.00,11.8,410.65
2022-01-15T10:00,1.5,3,100,0.00,10.7,0.00
2022-01-15T11:00,2.6,3,100,0.00,9.6,113.04
2022-01-15T12:00,2.7,2,58,0.00,5.9,3600.00
2022-01-15T13:00,3.7,0,5,0.00,5.9,3600.00
2022-01-15T14:00,4.2,3,90,0.00,5.7,3600.00
2022-01-15T15:00,3.5,3,100,0.00,3.8,3600.00
2022-01-15T16:00,1.7,3,100,0.00,6.1,0.00
2022-01-15T17:00,1.5,3,100,0.00,8.3,0.00
2022-01-15T18:00,1.2,3,100,0.00,7.9,0.00
2022-01-15T19:00,0.6,3,100,0.00,6.6,0.00
2022-01-15T20:00,-0.2,3,100,0.00,6.9,0.00
2022-01-15T21:00,0.2,3,100,0.00,6.5,0.00
2022-01-15T22:00,0.3,3,100,0.00,7.8,0.00
2022-01-15T23:00,0.4,3,100,0.00,9.2,0.00
2022-01-16T00:00,-0.4,3,100,0.00,7.8,0.00
2022-01-16T01:00,0.2,3,100,0.00,7.4,0.00
2022-01-16T02:00,1.0,3,100,0.00,10.5,0.00
2022-01-16T03:00,1.5,3,100,0.00,12.2,0.00
2022-01-16T04:00,1.8,3,100,0.00,12.0,0.00
2022-01-16T05:00,2.1,3,100,0.00,12.0,0.00
2022-01-16T06:00,2.4,51,100,0.10,12.7,0.00
2022-01-16T07:00,2.9,3,100,0.00,15.1,0.00
2022-01-16T08:00,3.1,3,100,0.00,16.2,0.00
2022-01-16T09:00,3.6,3,100,0.00,16.1,0.00
2022-01-16T10:00,4.0,3,87,0.00,18.0,1488.29
2022-01-16T11:00,5.1,51,100,0.10,18.7,3600.00
2022-01-16T12:00,4.5,3,100,0.00,19.0,0.00
2022-01-16T13:00,4.7,3,100,0.00,17.8,3600.00
2022-01-16T14:00,4.6,2,60,0.00,15.3,0.00
2022-01-16T15:00,4.3,3,93,0.00,14.8,3600.00
2022-01-16T16:00,4.1,3,93,0.00,17.3,0.00
2022-01-16T17:00,4.4,3,100,0.00,17.2,0.00
2022-01-16T18:00,4.8,3,100,0.00,15.9,0.00
2022-01-16T19:00,5.5,3,100,0.00,14.8,0.00
2022-01-16T20:00,5.9,3,100,0.00,14.2,0.00
2022-01-16T21:00,5.6,3,100,0.00,13.9,0.00
2022-01-16T22:00,5.7,3,100,0.00,14.9,0.00
2022-01-16T23:00,5.6,3,100,0.00,13.7,0.00
2022-01-17T00:00,4.9,3,100,0.00,13.6,0.00
2022-01-17T01:00,5.2,3,90,0.00,13.1,0.00
2022-01-17T02:00,4.9,3,93,0.00,13.4,0.00
2022-01-17T03:00,4.8,2,66,0.00,14.8,0.00
2022-01-17T04:00,4.0,2,69,0.00,14.6,0.00
2022-01-17T05:00,3.7,0,19,0.00,14.2,0.00
2022-01-17T06:00,3.4,3,83,0.00,15.5,0.00
2022-01-17T07:00,4.0,3,100,0.00,15.5,0.00
2022-01-17T08:00,5.0,3,100,0.00,17.1,0.00
2022-01-17T09:00,5.6,3,100,0.00,17.0,0.00
2022-01-17T10:00,6.0,3,100,0.00,15.8,0.00
2022-01-17T11:00,6.5,1,42,0.00,14.8,1725.24
2022-01-17T12:00,6.0,3,81,0.00,15.2,3600.00
2022-01-17T13:00,6.5,3,100,0.00,13.5,125.05
2022-01-17T14:00,6.6,3,100,0.00,10.6,0.00
2022-01-17T15:00,7.3,3,95,0.00,13.3,720.04
2022-01-17T16:00,7.0,3,100,0.00,12.1,0.00
2022-01-17T17:00,7.2,3,100,0.00,12.1,0.00
2022-01-17T18:00,7.2,1,37,0.00,11.5,0.00
2022-01-17T19:00,5.7,3,88,0.00,9.4,0.00
2022-01-17T20:00,5.6,3,100,0.00,8.1,0.00
2022-01-17T21:00,5.9,3,100,0.00,7.4,0.00
2022-01-17T22:00,5.3,0,9,0.00,7.4,0.00
2022-01-17T23:00,3.4,0,5,0.00,6.3,0.00
2022-01-18T00:00,5.7,3,100,0.00,6.9,0.00
2022-01-18T01:00,5.3,3,100,0.00,6.0,0.00
2022-01-18T02:00,4.9,3,100,0.00,6.2,0.00
2022-01-18T03:00,5.3,3,100,0.00,6.9,0.00
2022-01-18T04:00,5.4,3,100,0.00,6.8,0.00
2022-01-18T05:00,5.4,3,100,0.00,6.8,0.00
2022-01-18T06:00,5.5,3,100,0.00,7.3,0.00
2022-01-18T07:00,5.6,3,100,0.00,7.8,0.00
2022-01-18T08:00,5.7,3,100,0.00,6.7,0.00
2022-01-18T09:00,6.1,3,100,0.00,5.4,0.00
2022-01-18T10:00,6.9,3,100,0.00,4.7,0.00
2022-01-18T11:00,7.7,3,98,0.00,5.4,2558.28
2022-01-18T12:00,7.4,2,71,0.00,4.9,3600.00
2022-01-18T13:00,7.7,3,100,0.00,3.7,1003.89
2022-01-18T14:00,7.8,3,88,0.00,2.1,572.45
2022-01-18T15:00,7.7,3,81,0.00,0.0,1897.69
2022-01-18T16:00,7.2,2,74,0.00,2.4,271.79
2022-01-18T17:00,4.6,3,100,0.00,5.7,0.00
2022-01-18T18:00,4.8,3,83,0.00,4.8,0.00
2022-01-18T19:00,4.3,3,100,0.00,7.1,0.00
2022-01-18T20:00,3.8,1,34,0.00,4.3,0.00
2022-01-18T21:00,2.1,0,17,0.00,6.1,0.00
2022-01-18T22:00,0.7,3,100,0.00,7.1,0.00
2022-01-18T23:00,-0.0,3,100,0.00,8.2,0.00
2022-01-19T00:00,0.3,3,100,0.00,7.2,0.00
2022-01-19T01:00,-0.3,1,24,0.00,9.4,0.00
2022-01-19T02:00,0.5,0,12,0.00,6.9,0.00
2022-01-19T03:00,0.1,3,100,0.00,7.0,0.00
2022-01-19T04:00,0.2,3,100,0.00,9.8,0.00
2022-01-19T05:00,0.5,3,100,0.00,13.1,0.00
2022-01-19T06:00,0.3,3,100,0.00,10.8,0.00
